Gene	Comparison	Set	Domain	GO.ID	Term	Annotated	Significant	Expected	pval
Bap1	hom_vs_het_wt	mrna_abnormal	CC	GO:0070062	extracellular vesicular exosome	2250	383	315.54	7.9e-06	5.10237290870956	1.2137922291944	0.0841443527715217
Bap1	hom_vs_het_wt	mrna_abnormal	CC	GO:0005925	focal adhesion	375	83	52.59	1.1e-05	4.95860731484177	1.57824681498384	0.198174921562616
Bap1	hom_vs_het_wt	mrna_abnormal	CC	GO:0005913	cell-cell adherens junction	285	64	39.97	7.0e-05	4.15490195998574	1.60120090067551	0.204445825723782
Bap1	hom_vs_het_wt	mrna_abnormal	CC	GO:0033176	proton-transporting V-type ATPase comple...	20	10	2.8	0.00014	3.85387196432176	3.57142857142857	0.552841968657781
Bap1	hom_vs_het_wt	mrna_abnormal	CC	GO:0016324	apical plasma membrane	230	53	32.25	0.00014	3.85387196432176	1.64341085271318	0.215746150629502
Bap1	hom_vs_het_wt	mrna_abnormal	CC	GO:0016328	lateral plasma membrane	53	18	7.43	0.00020	3.69897000433602	2.42261103633917	0.384283691342731
Bap1	hom_vs_het_wt	mrna_abnormal	CC	GO:0098588	bounding membrane of organelle	1766	301	247.66	0.00031	3.50863830616573	1.21537591859808	0.0847106270058822
Bap1	hom_vs_het_wt	mrna_abnormal	CC	GO:0016323	basolateral plasma membrane	170	40	23.84	0.00057	3.24412514432751	1.67785234899329	0.224753740259764
Bap1	hom_vs_het_wt	mrna_abnormal	CC	GO:0019898	extrinsic component of membrane	206	46	28.89	0.00078	3.10790539730952	1.59224645205954	0.202010289837377
Bap1	hom_vs_het_wt	mrna_abnormal	CC	GO:0031528	microvillus membrane	20	9	2.8	0.00080	3.09691001300806	3.21428571428571	0.507084478097106
Bap1	hom_vs_het_wt	mrna_abnormal	CC	GO:0005923	tight junction	99	26	13.88	0.00093	3.03151705144606	1.87319884726225	0.272583881851982
Bap1	hom_vs_het_wt	mrna_abnormal	CC	GO:0009897	external side of plasma membrane	169	39	23.7	0.00098	3.0087739243075	1.64556962025316	0.216316261016395
Bap1	hom_vs_het_wt	mrna_abnormal	CC	GO:0005829	cytosol	2975	470	417.21	0.00115	2.93930215964639	1.12653100357134	0.0517431485628849
Bap1	hom_vs_het_wt	mrna_abnormal	CC	GO:0030175	filopodium	86	23	12.06	0.00137	2.86327943284359	1.90713101160862	0.28038052821346
Bap1	hom_vs_het_wt	mrna_abnormal	CC	GO:0005769	early endosome	252	53	35.34	0.00141	2.85078088734462	1.49971703452179	0.176009324430044
Bap1	hom_vs_het_wt	mrna_abnormal	CC	GO:0014069	postsynaptic density	189	42	26.51	0.00142	2.84771165561694	1.5843078083742	0.199839562664807
Bap1	hom_vs_het_wt	mrna_abnormal	CC	GO:0005856	cytoskeleton	1791	305	251.17	0.00151	2.82102305270683	1.21431699645658	0.0843320737581987
Bap1	hom_vs_het_wt	mrna_abnormal	CC	GO:0005783	endoplasmic reticulum	1281	216	179.65	0.00156	2.80687540164554	1.20233787920957	0.0800265296102625
Bap1	hom_vs_het_wt	mrna_abnormal	CC	GO:0005886	plasma membrane	3378	563	473.73	0.00309	2.51004152057516	1.18844067295717	0.0749775065939226
Bap1	hom_vs_het_wt	mrna_abnormal	CC	GO:0032587	ruffle membrane	68	18	9.54	0.00489	2.31069114087638	1.88679245283019	0.275724130399211
Bap1	hom_vs_het_wt	mrna_abnormal	CC	GO:0033178	proton-transporting two-sector ATPase co...	13	6	1.82	0.00535	2.27164621797877	3.2967032967033	0.518079862398569
Bap1	hom_vs_het_wt	mrna_abnormal	CC	GO:0009898	cytoplasmic side of plasma membrane	49	14	6.87	0.00601	2.22112552799726	2.03784570596798	0.309171298618688
Bap1	hom_vs_het_wt	mrna_abnormal	CC	GO:0016442	RISC complex	10	5	1.4	0.00736	2.1331221856625	3.57142857142857	0.552841968657781
Bap1	hom_vs_het_wt	mrna_abnormal	CC	GO:0031258	lamellipodium membrane	18	7	2.52	0.00815	2.08884239126002	2.77777777777778	0.443697499232713
Bap1	hom_vs_het_wt	mrna_abnormal	CC	GO:0030136	clathrin-coated vesicle	93	22	13.04	0.00851	2.07007043991541	1.68711656441718	0.227145089426305
Bap1	hom_vs_het_wt	mrna_abnormal	CC	GO:0055038	recycling endosome membrane	41	12	5.75	0.00865	2.06298389253519	2.08695652173913	0.319513401357994
Bap1	hom_vs_het_wt	mrna_abnormal	CC	GO:0044291	cell-cell contact zone	62	16	8.69	0.00996	2.0017406615763	1.84119677790564	0.265100206207258
Bap1	hom_vs_het_wt	mrna_abnormal	CC	GO:0005798	Golgi-associated vesicle	62	16	8.69	0.00996	2.0017406615763	1.84119677790564	0.265100206207258
Bap1	hom_vs_het_wt	mrna_abnormal	CC	GO:0098589	membrane region	1298	235	182.03	0.01013	1.99439055463972	1.29099598967203	0.110924893183529
Bap1	hom_vs_het_wt	mrna_abnormal	CC	GO:0005903	brush border	95	22	13.32	0.01097	1.95979337242529	1.65165165165165	0.217918455987924
Bap1	hom_vs_het_wt	mrna_abnormal	CC	GO:0015629	actin cytoskeleton	396	72	55.53	0.01142	1.94233389609017	1.29659643435981	0.112804822958702
Bap1	hom_vs_het_wt	mrna_abnormal	CC	GO:0044430	cytoskeletal part	1389	236	194.79	0.01167	1.93292914395463	1.2115611684378	0.0833453453776882
Bap1	hom_vs_het_wt	mrna_abnormal	CC	GO:0009986	cell surface	575	112	80.64	0.01193	1.92335955632966	1.38888888888889	0.142667503568732
Bap1	hom_vs_het_wt	mrna_abnormal	CC	GO:0042581	specific granule	11	5	1.54	0.01195	1.92263209471584	3.24675324675325	0.511449283499556
Bap1	hom_vs_het_wt	mrna_abnormal	CC	GO:0030904	retromer complex	24	8	3.37	0.01345	1.87127771566157	2.37388724035608	0.375460086120605
Bap1	hom_vs_het_wt	mrna_abnormal	CC	GO:0045121	membrane raft	250	48	35.06	0.01361	1.86614187479667	1.36908157444381	0.136429325617811
Bap1	hom_vs_het_wt	mrna_abnormal	CC	GO:0042995	cell projection	1598	270	224.1	0.01548	1.81022904365313	1.20481927710843	0.0809219076239261
Bap1	hom_vs_het_wt	mrna_abnormal	CC	GO:0031526	brush border membrane	44	12	6.17	0.01550	1.80966830182971	1.94489465153971	0.288896082014383
Bap1	hom_vs_het_wt	mrna_abnormal	CC	GO:0031410	cytoplasmic vesicle	936	165	131.26	0.01694	1.77108659400531	1.25704708212708	0.0993515442930019
Bap1	hom_vs_het_wt	mrna_abnormal	CC	GO:0001891	phagocytic cup	16	6	2.24	0.01719	1.76472412331295	2.67857142857143	0.427903232049481
Bap1	hom_vs_het_wt	mrna_abnormal	CC	GO:0031252	cell leading edge	322	67	45.16	0.01814	1.74136271727592	1.48361381753764	0.171320869447896
Bap1	hom_vs_het_wt	mrna_abnormal	CC	GO:0048770	pigment granule	94	21	13.18	0.01893	1.7228493860362	1.59332321699545	0.202303884475928
Bap1	hom_vs_het_wt	mrna_abnormal	CC	GO:0042470	melanosome	94	21	13.18	0.01893	1.7228493860362	1.59332321699545	0.202303884475928
Bap1	hom_vs_het_wt	mrna_abnormal	CC	GO:0031224	intrinsic component of membrane	4157	622	582.97	0.02192	1.65915945018767	1.06695027188363	0.0281441784218343
Bap1	hom_vs_het_wt	mrna_abnormal	CC	GO:0005791	rough endoplasmic reticulum	57	14	7.99	0.02339	1.63096977819085	1.75219023779725	0.243581256364247
Bap1	hom_vs_het_wt	mrna_abnormal	CC	GO:0044425	membrane part	5033	794	705.82	0.02379	1.62360555796273	1.12493270238871	0.0511265421314316
Bap1	hom_vs_het_wt	mrna_abnormal	CC	GO:0015630	microtubule cytoskeleton	1008	163	141.36	0.02507	1.60084566604178	1.15308432371251	0.0618610679052501
Bap1	hom_vs_het_wt	mrna_abnormal	CC	GO:0019897	extrinsic component of plasma membrane	126	26	17.67	0.02611	1.58319312817706	1.47142048670062	0.167736798464054
Bap1	hom_vs_het_wt	mrna_abnormal	CC	GO:0005905	coated pit	58	14	8.13	0.02697	1.56911905354711	1.7220172201722	0.23603749008417
Bap1	hom_vs_het_wt	mrna_abnormal	CC	GO:0030120	vesicle coat	37	10	5.19	0.02762	1.55877632575739	1.92678227360308	0.284832642151542
Bap1	hom_vs_het_wt	mrna_abnormal	CC	GO:0044432	endoplasmic reticulum part	818	134	114.72	0.02763	1.55861911508349	1.16806136680614	0.0674656600410827
Bap1	hom_vs_het_wt	mrna_abnormal	CC	GO:0012505	endomembrane system	2991	495	419.45	0.02811	1.55113915439256	1.18011681964477	0.0719250002009871
Bap1	hom_vs_het_wt	mrna_abnormal	CC	GO:0030133	transport vesicle	133	27	18.65	0.02880	1.54060751224077	1.44772117962466	0.160684928014281
Bap1	hom_vs_het_wt	mrna_abnormal	CC	GO:0016327	apicolateral plasma membrane	18	6	2.52	0.03114	1.5066813917679	2.38095238095238	0.376750709602099
Bap1	hom_vs_het_wt	mrna_abnormal	CC	GO:0048786	presynaptic active zone	33	9	4.63	0.03383	1.47069800221202	1.9438444924406	0.288661518421372
Bap1	hom_vs_het_wt	mrna_abnormal	CC	GO:0032420	stereocilium	28	8	3.93	0.03413	1.46686371172136	2.03562340966921	0.308697436616517
Bap1	hom_vs_het_wt	mrna_abnormal	CC	GO:0016471	vacuolar proton-transporting V-type ATPa...	14	5	1.96	0.03610	1.44249279809434	2.55102040816327	0.406713932979543
Bap1	hom_vs_het_wt	mrna_abnormal	CC	GO:0016021	integral component of membrane	4069	605	570.63	0.03713	1.43027505077384	1.06023167376409	0.0254007743626669
Bap1	hom_vs_het_wt	mrna_abnormal	CC	GO:0005811	lipid particle	55	13	7.71	0.03784	1.42204887227024	1.68612191958495	0.22688897425588
Bap1	hom_vs_het_wt	mrna_abnormal	CC	GO:0005938	cell cortex	216	40	30.29	0.03819	1.41805034162668	1.32056784417299	0.120760717995107
Bap1	hom_vs_het_wt	mrna_abnormal	CC	GO:0045177	apical part of cell	297	68	41.65	0.03894	1.40960405281599	1.63265306122449	0.21289390696343
Bap1	hom_vs_het_wt	mrna_abnormal	CC	GO:0031982	vesicle	2962	503	415.39	0.03991	1.39891827221598	1.21091022894148	0.0831119478330005
Bap1	hom_vs_het_wt	mrna_abnormal	CC	GO:0016342	catenin complex	10	4	1.4	0.04013	1.39653084026616	2.85714285714286	0.455931955649724
Bap1	hom_vs_het_wt	mrna_abnormal	CC	GO:0033116	endoplasmic reticulum-Golgi intermediate...	34	9	4.77	0.04047	1.39286679560843	1.88679245283019	0.275724130399211
